src	trg	weight	src_type	trg_type	edge_type
6889	8911	0.1300	2	2	2#2
7703	7958	0.1300	3	3	3#3
723	802	0.1300	5	5	5#5
4585	4897	0.1300	2	2	2#2
590	5906	0.1300	5	2	2#5
9692	9693	0.1300	3	5	3#5
4517	4828	0.1300	5	2	2#5
236	724	0.1300	3	3	3#3
1021	5978	0.1300	2	4	2#4
3096	6460	0.1300	3	1	1#3
4251	4689	0.1300	4	1	1#4
979	5978	0.1300	2	4	2#4
1089	6234	0.1300	3	4	3#4
6023	7269	0.1300	4	1	1#4
1342	2041	0.1300	3	3	3#3
595	4307	0.1300	1	3	1#3
244	380	0.1300	2	5	2#5
3193	3486	0.1300	5	2	2#5
2722	6476	0.1300	2	3	2#3
527	7386	0.1300	4	2	2#4
1703	4828	0.1300	2	2	2#2
2111	2426	0.1300	2	3	2#3
1407	2426	0.1300	2	3	2#3
676	8174	0.1300	2	1	1#2
1778	4287	0.1300	1	4	1#4
2660	2662	0.1300	5	5	5#5
2561	3073	0.1300	1	2	1#2
6408	6722	0.1300	5	5	5#5
651	959	0.1300	3	4	3#4
22	5347	0.1300	2	3	2#3
6895	6945	0.1300	1	4	1#4
2663	7605	0.1300	4	3	3#4
806	6439	0.1300	5	1	1#5
1104	3302	0.1300	5	5	5#5
478	600	0.1300	1	5	1#5
1510	2406	0.1300	2	2	2#2
2549	2950	0.1300	4	1	1#4
381	1453	0.1300	5	1	1#5
1316	1667	0.1300	4	3	3#4
1584	5959	0.1300	5	4	4#5
226	3976	0.1300	5	5	5#5
3511	3647	0.1300	3	4	3#4
395	2525	0.1300	5	1	1#5
113	5680	0.1300	5	3	3#5
8353	8422	0.1300	1	3	1#3
2785	3034	0.1300	1	1	1#1
5222	8422	0.1300	3	3	3#3
1283	6734	0.1300	1	3	1#3
3213	3442	0.1300	2	5	2#5
26	2594	0.1300	1	5	1#5
512	2958	0.1300	5	4	4#5
3305	3344	0.1300	3	5	3#5
474	5475	0.1300	4	5	4#5
469	5470	0.1300	2	1	1#2
479	5948	0.1300	3	3	3#3
553	2912	0.1300	5	4	4#5
8313	8317	0.1300	5	1	1#5
23	3926	0.1300	3	2	2#3
1980	2767	0.1300	5	4	4#5
2976	3677	0.1300	4	1	1#4
1017	6650	0.1300	5	4	4#5
4753	9831	0.1300	5	4	4#5
6917	6919	0.1300	1	2	1#2
802	1098	0.1300	5	4	4#5
320	3761	0.1300	5	3	3#5
83	4942	0.1300	3	5	3#5
5215	9265	0.1300	5	5	5#5
1221	2490	0.1300	4	3	3#4
222	376	0.1300	2	4	2#4
5085	5090	0.1300	4	5	4#5
1304	1382	0.1300	4	2	2#4
90	1035	0.1300	5	3	3#5
5745	9417	0.1300	4	1	1#4
801	1035	0.1300	4	3	3#4
674	1453	0.1300	1	1	1#1
2156	7467	0.1300	1	4	1#4
6878	7096	0.1300	5	2	2#5
3616	4108	0.1300	3	5	3#5
3363	3567	0.1300	2	3	2#3
1578	1667	0.1300	5	3	3#5
2502	2729	0.1300	3	3	3#3
966	8627	0.1300	2	5	2#5
2333	7374	0.1300	3	3	3#3
454	2950	0.1300	5	1	1#5
2579	3770	0.1300	5	5	5#5
7817	7992	0.1300	4	3	3#4
3763	3770	0.1300	3	5	3#5
5645	5723	0.1300	2	4	2#4
53	5209	0.1300	3	2	2#3
1876	3829	0.1300	1	3	1#3
1497	2121	0.1300	4	2	2#4
319	1906	0.1300	3	5	3#5
2012	7472	0.1300	1	1	1#1
2522	2841	0.1300	5	5	5#5
945	4768	0.1300	5	4	4#5
5333	5948	0.1300	3	3	3#3
7897	7917	0.1300	5	1	1#5
1260	5637	0.1300	2	1	1#2
7123	8295	0.1300	3	1	1#3
1450	4125	0.1300	2	5	2#5
3570	6419	0.1300	3	5	3#5
2817	2873	0.1300	5	1	1#5
930	3277	0.1300	4	2	2#4
315	474	0.1300	4	4	4#4
4729	7561	0.1300	3	3	3#3
11	2589	0.1300	4	2	2#4
378	404	0.1300	5	1	1#5
677	5318	0.1300	1	3	1#3
15	2556	0.1300	2	1	1#2
2051	5627	0.1300	4	5	4#5
7502	7737	0.1300	3	2	2#3
2154	4639	0.1300	4	1	1#4
49	638	0.1300	4	1	1#4
287	5489	0.1300	5	3	3#5
1864	6480	0.1300	4	2	2#4
8522	9346	0.1300	4	2	2#4
5010	5372	0.1300	4	2	2#4
3980	8776	0.1300	1	3	1#3
1095	3622	0.1300	2	2	2#2
632	2650	0.1300	1	4	1#4
592	1340	0.1300	4	2	2#4
1456	3196	0.1300	3	5	3#5
5384	6439	0.1300	5	1	1#5
3840	4033	0.1300	2	4	2#4
1556	7588	0.1300	1	3	1#3
9065	9612	0.1300	4	2	2#4
5001	5665	0.1300	5	4	4#5
2502	3536	0.1300	3	1	1#3
7189	7190	0.1300	5	2	2#5
2021	6907	0.1300	4	5	4#5
1729	2392	0.1300	2	1	1#2
2658	3923	0.1300	3	2	2#3
720	4036	0.1300	2	4	2#4
2120	4036	0.1300	2	4	2#4
8154	8352	0.1300	2	1	1#2
5371	6253	0.1300	4	1	1#4
5430	6253	0.1300	2	1	1#2
1760	2325	0.1300	4	5	4#5
5998	6253	0.1300	2	1	1#2
2832	6276	0.1300	3	1	1#3
113	2707	0.1300	5	3	3#5
3927	3946	0.1300	5	1	1#5
3730	9278	0.1300	5	4	4#5
23	7523	0.1300	3	1	1#3
5176	5627	0.1300	1	5	1#5
1709	6545	0.1300	5	3	3#5
23	495	0.1300	3	2	2#3
4427	4601	0.1300	4	4	4#4
4170	8912	0.1300	2	2	2#2
6642	6723	0.1300	3	5	3#5
3311	7727	0.1300	4	3	3#4
290	4503	0.1300	5	1	1#5
333	4106	0.1300	3	1	1#3
334	7506	0.1300	1	1	1#1
4807	7233	0.1300	4	3	3#4
815	5893	0.1300	4	3	3#4
3771	8282	0.1300	2	4	2#4
1396	4443	0.1300	4	3	3#4
177	2368	0.1300	1	1	1#1
61	920	0.1300	5	4	4#5
147	3273	0.1300	3	5	3#5
5270	6280	0.1300	1	2	1#2
5250	7698	0.1300	1	5	1#5
509	1769	0.1300	1	2	1#2
5102	5235	0.1300	3	4	3#4
325	2828	0.1300	4	5	4#5
5314	5353	0.1300	4	3	3#4
101	964	0.1300	4	1	1#4
1418	1450	0.1300	2	2	2#2
1821	7027	0.1300	1	1	1#1
5212	8289	0.1300	2	4	2#4
46	3298	0.1300	1	4	1#4
3322	3411	0.1300	2	1	1#2
718	748	0.1300	2	3	2#3
5021	8439	0.1300	1	5	1#5
6904	8184	0.1300	1	3	1#3
1475	6166	0.1300	2	5	2#5
771	8388	0.1300	3	1	1#3
53	1372	0.1300	3	1	1#3
1876	6897	0.1300	1	1	1#1
5862	7698	0.1300	4	5	4#5
164	8791	0.1300	3	2	2#3
352	7856	0.1300	4	1	1#4
1925	7749	0.1300	3	3	3#3
7603	7744	0.1300	1	2	1#2
7255	9095	0.1300	5	2	2#5
5047	7845	0.1300	1	5	1#5
2544	8259	0.1300	1	1	1#1
7348	8951	0.1300	2	3	2#3
1879	1958	0.1300	2	4	2#4
332	5024	0.1300	4	5	4#5
235	2383	0.1300	1	3	1#3
1605	2813	0.1300	3	1	1#3
3216	3322	0.1300	1	2	1#2
1335	4855	0.1300	4	4	4#4
6293	6370	0.1300	5	5	5#5
20	3881	0.1300	3	3	3#3
3269	3471	0.1300	4	3	3#4
999	5729	0.1300	4	2	2#4
5996	7307	0.1300	3	4	3#4
5489	5853	0.1300	3	1	1#3
784	5771	0.1300	5	2	2#5
1995	3205	0.1300	5	2	2#5
3528	3652	0.1300	4	3	3#4
739	7612	0.1300	5	1	1#5
7211	7296	0.1300	4	1	1#4
5630	6883	0.1300	5	2	2#5
4404	6883	0.1300	5	2	2#5
754	3695	0.1300	2	5	2#5
2719	3305	0.1300	2	3	2#3
168	3283	0.1300	1	4	1#4
14	6260	0.1300	3	1	1#3
1267	3020	0.1300	4	3	3#4
7553	8462	0.1300	5	3	3#5
4406	6876	0.1300	2	3	2#3
3199	4037	0.1300	4	5	4#5
2286	6876	0.1300	5	3	3#5
2931	3283	0.1300	5	4	4#5
2740	8936	0.1300	2	4	2#4
9004	9053	0.1300	4	3	3#4
1821	6257	0.1300	1	3	1#3
3894	8263	0.1300	2	4	2#4
9093	9172	0.1300	4	2	2#4
1	5163	0.1300	2	3	2#3
6886	8849	0.1300	2	1	1#2
2824	4104	0.1300	4	3	3#4
747	5074	0.1300	5	3	3#5
863	3411	0.1300	4	1	1#4
1135	5324	0.1300	5	1	1#5
124	1355	0.1300	4	3	3#4
5166	8158	0.1300	1	4	1#4
6016	9689	0.1300	5	3	3#5
1039	2822	0.1300	4	5	4#5
476	2839	0.1300	5	1	1#5
7783	7794	0.1300	5	4	4#5
569	6037	0.1300	4	4	4#4
949	5173	0.1300	4	4	4#4
1338	6517	0.1300	3	1	1#3
2511	8370	0.1300	1	2	1#2
3907	7666	0.1300	1	2	1#2
6270	9493	0.1300	2	2	2#2
281	2718	0.1300	5	4	4#5
1767	2240	0.1300	4	1	1#4
2794	3184	0.1300	2	4	2#4
1377	4532	0.1300	5	3	3#5
1861	2068	0.1282	3	4	3#4
1718	6741	0.1280	3	5	3#5
5133	7332	0.1280	1	3	1#3
867	9793	0.1278	5	5	5#5
5019	6595	0.1271	5	4	4#5
2291	2401	0.1267	3	5	3#5
38	7566	0.1266	4	3	3#4
3592	4448	0.1263	5	4	4#5
3077	3719	0.1256	3	5	3#5
7351	7899	0.1252	3	2	2#3
87	4064	0.1251	2	5	2#5
3432	9608	0.1250	2	3	2#3
1980	2558	0.1240	5	4	4#5
4697	7147	0.1232	1	4	1#4
1889	3398	0.1223	3	2	2#3
426	3591	0.1215	3	5	3#5
1800	6308	0.1213	5	1	1#5
4096	7675	0.1212	2	1	1#2
7702	8789	0.1211	3	3	3#3
1649	5049	0.1210	1	1	1#1
5199	6580	0.1207	2	5	2#5
248	306	0.1200	3	3	3#3
2997	4131	0.1200	3	2	2#3
2540	3481	0.1200	1	3	1#3
123	2618	0.1200	5	5	5#5
716	720	0.1200	3	2	2#3
7598	7661	0.1200	5	3	3#5
7217	9455	0.1200	3	2	2#3
723	4867	0.1200	5	3	3#5
5286	6970	0.1200	1	3	1#3
181	1435	0.1200	1	4	1#4
2540	2857	0.1200	1	1	1#1
3297	8597	0.1200	1	5	1#5
61	1806	0.1200	5	5	5#5
293	449	0.1200	1	4	1#4
242	323	0.1200	5	3	3#5
1887	2190	0.1200	2	4	2#4
5079	5352	0.1200	3	3	3#3
1016	5352	0.1200	1	3	1#3
948	5210	0.1200	4	4	4#4
2035	2347	0.1200	4	3	3#4
8176	8325	0.1200	4	3	3#4
4332	6106	0.1200	3	2	2#3
7523	7877	0.1200	1	3	1#3
4509	8586	0.1200	2	3	2#3
5473	6611	0.1200	4	3	3#4
268	3111	0.1200	3	4	3#4
4429	6576	0.1200	1	3	1#3
1303	1319	0.1200	4	5	4#5
691	3148	0.1200	3	5	3#5
2625	7625	0.1200	2	1	1#2
489	850	0.1200	2	1	1#2
6338	7103	0.1200	2	4	2#4
4220	6253	0.1200	2	1	1#2
1020	1569	0.1200	5	3	3#5
400	2852	0.1200	4	1	1#4
3145	3539	0.1200	1	5	1#5
593	1486	0.1200	4	5	4#5
549	5412	0.1200	2	5	2#5
1262	6799	0.1200	1	1	1#1
499	831	0.1200	4	2	2#4
1273	2818	0.1200	5	2	2#5
27	138	0.1200	2	1	1#2
2639	4357	0.1200	5	1	1#5
83	6139	0.1200	3	4	3#4
3926	6253	0.1200	2	1	1#2
1886	3783	0.1200	3	2	2#3
5686	6926	0.1200	5	5	5#5
3205	8267	0.1200	2	4	2#4
803	1251	0.1200	2	4	2#4
7501	8283	0.1200	4	3	3#4
671	7543	0.1200	3	3	3#3
2357	7347	0.1200	2	5	2#5
1963	9877	0.1200	3	5	3#5
269	308	0.1200	4	3	3#4
1412	9532	0.1200	2	2	2#2
1606	9109	0.1200	4	4	4#4
5313	5940	0.1200	3	5	3#5
332	5938	0.1200	4	4	4#4
7599	8404	0.1200	3	1	1#3
2023	2085	0.1200	4	4	4#4
789	3298	0.1200	2	4	2#4
2247	2484	0.1200	4	2	2#4
56	2707	0.1200	5	3	3#5
134	1850	0.1200	4	5	4#5
197	392	0.1200	2	3	2#3
7972	8792	0.1200	4	1	1#4
5013	7898	0.1200	4	5	4#5
8772	8792	0.1200	3	1	1#3
1020	7813	0.1200	5	4	4#5
510	5940	0.1200	3	5	3#5
7553	7660	0.1200	5	4	4#5
9082	9125	0.1200	4	4	4#4
791	7036	0.1200	4	4	4#4
1524	8360	0.1200	3	1	1#3
723	2759	0.1200	5	2	2#5
3373	6998	0.1200	3	4	3#4
6693	7309	0.1200	5	1	1#5
1821	4329	0.1200	1	2	1#2
2735	4298	0.1200	5	3	3#5
929	1245	0.1200	5	1	1#5
79	2589	0.1200	2	2	2#2
5556	8116	0.1200	3	3	3#3
430	1057	0.1200	5	4	4#5
2699	8207	0.1200	4	3	3#4
548	3076	0.1200	2	3	2#3
333	2589	0.1200	3	2	2#3
728	3823	0.1200	3	3	3#3
10	170	0.1200	4	4	4#4
743	1057	0.1200	2	4	2#4
1042	3289	0.1200	1	1	1#1
84	5670	0.1200	3	1	1#3
1497	2513	0.1200	4	2	2#4
7540	7826	0.1200	1	3	1#3
3751	8406	0.1200	4	5	4#5
542	1618	0.1200	4	4	4#4
5627	6505	0.1200	5	5	5#5
2599	7599	0.1200	2	3	2#3
489	1200	0.1200	2	3	2#3
353	1691	0.1200	2	2	2#2
5238	9300	0.1200	1	4	1#4
5	5551	0.1200	5	1	1#5
2508	2951	0.1200	2	3	2#3
837	1890	0.1200	4	2	2#4
1071	8608	0.1200	2	3	2#3
4238	9573	0.1200	3	1	1#3
3595	3596	0.1200	1	3	1#3
5433	5587	0.1200	2	5	2#5
8311	9533	0.1200	3	2	2#3
80	508	0.1200	1	1	1#1
2664	8990	0.1200	1	1	1#1
2003	6352	0.1200	1	3	1#3
83	729	0.1200	3	4	3#4
1352	3813	0.1200	2	3	2#3
6388	9044	0.1200	4	1	1#4
6495	6772	0.1200	1	5	1#5
2506	3292	0.1200	2	4	2#4
2939	7814	0.1200	5	3	3#5
333	2838	0.1200	3	3	3#3
84	1010	0.1200	3	2	2#3
2622	9809	0.1200	3	5	3#5
2625	2936	0.1200	2	2	2#2
1281	5149	0.1200	2	3	2#3
1025	6351	0.1200	5	4	4#5
6297	6368	0.1200	1	5	1#5
2857	5984	0.1200	1	1	1#1
166	481	0.1200	1	2	1#2
801	5795	0.1200	4	4	4#4
2357	4584	0.1200	2	2	2#2
6563	6664	0.1200	3	3	3#3
8529	8739	0.1200	5	4	4#5
1680	1885	0.1200	5	5	5#5
3976	4000	0.1200	5	2	2#5
3801	9274	0.1200	5	4	4#5
4035	5445	0.1200	3	4	3#4
200	216	0.1200	1	2	1#2
2610	2954	0.1200	2	5	2#5
7032	7347	0.1200	3	5	3#5
362	6303	0.1200	1	3	1#3
6673	6723	0.1200	3	5	3#5
5491	8284	0.1200	3	4	3#4
337	1665	0.1200	2	2	2#2
4669	9163	0.1200	4	1	1#4
5157	5627	0.1200	2	5	2#5
2758	3027	0.1200	1	3	1#3
1124	2433	0.1200	2	1	1#2
3126	4561	0.1200	4	4	4#4
2988	8066	0.1200	2	2	2#2
4454	4670	0.1200	4	3	3#4
2770	7660	0.1200	5	4	4#5
1777	5608	0.1200	1	3	1#3
637	9377	0.1200	2	4	2#4
6113	8305	0.1200	1	5	1#5
1016	2275	0.1200	1	2	1#2
5635	7188	0.1200	4	4	4#4
98	3850	0.1200	3	4	3#4
5131	7631	0.1200	3	3	3#3
903	5036	0.1200	2	3	2#3
2562	3929	0.1200	1	1	1#1
5953	7199	0.1200	5	3	3#5
2507	2971	0.1200	5	5	5#5
5784	7894	0.1200	1	1	1#1
1878	2443	0.1200	2	1	1#2
2511	7828	0.1200	1	5	1#5
5551	6411	0.1200	1	2	1#2
3314	3806	0.1200	2	1	1#2
5548	6017	0.1200	1	1	1#1
3940	6812	0.1200	5	4	4#5
827	1413	0.1200	5	2	2#5
5498	6895	0.1200	3	1	1#3
5356	5365	0.1200	1	2	1#2
345	1011	0.1200	1	5	1#5
344	960	0.1200	3	1	1#3
7441	7485	0.1200	3	3	3#3
835	2764	0.1200	4	3	3#4
1323	4116	0.1200	2	5	2#5
3608	3646	0.1200	1	4	1#4
2092	3252	0.1200	1	1	1#1
1094	2231	0.1200	5	5	5#5
627	1876	0.1200	3	1	1#3
2214	2231	0.1200	1	5	1#5
805	3152	0.1200	3	3	3#3
2700	4067	0.1200	1	4	1#4
3477	8126	0.1200	4	5	4#5
3364	5105	0.1200	1	1	1#1
363	1611	0.1200	2	5	2#5
6407	7193	0.1200	4	3	3#4
1979	6961	0.1200	5	3	3#5
5591	5707	0.1200	5	3	3#5
7765	8304	0.1200	3	2	2#3
7461	9808	0.1200	2	1	1#2
1879	4091	0.1200	2	3	2#3
617	5754	0.1200	4	2	2#4
199	3400	0.1200	2	2	2#2
6017	6271	0.1200	1	2	1#2
966	3447	0.1200	2	2	2#2
1987	9486	0.1200	1	2	1#2
728	1587	0.1200	3	4	3#4
2668	3454	0.1200	5	4	4#5
1274	2677	0.1200	4	1	1#4
1061	1211	0.1200	2	5	2#5
5042	5977	0.1200	5	3	3#5
2969	4067	0.1200	3	4	3#4
5168	6178	0.1200	3	3	3#3
3676	6178	0.1200	5	3	3#5
5040	5977	0.1200	2	3	2#3
5841	8538	0.1200	2	1	1#2
471	1719	0.1200	2	4	2#4
6022	6023	0.1200	1	4	1#4
1272	1719	0.1200	1	4	1#4
2603	6666	0.1200	4	1	1#4
2074	3830	0.1200	1	4	1#4
209	804	0.1200	4	3	3#4
2234	7200	0.1200	1	2	1#2
631	3142	0.1200	3	2	2#3
1797	3946	0.1200	3	1	1#3
660	2517	0.1200	2	1	1#2
633	4505	0.1200	3	3	3#3
7892	9185	0.1200	4	5	4#5
708	1108	0.1200	2	4	2#4
172	586	0.1200	3	1	1#3
2465	8400	0.1200	5	4	4#5
7032	8642	0.1200	3	4	3#4
469	2990	0.1200	2	1	1#2
5649	8665	0.1200	4	2	2#4
2825	5364	0.1200	5	4	4#5
316	6119	0.1200	1	4	1#4
2062	4541	0.1200	3	4	3#4
6045	7453	0.1200	5	2	2#5
8599	9586	0.1200	2	2	2#2
3799	4151	0.1200	4	1	1#4
1897	2218	0.1200	3	1	1#3
157	7600	0.1200	4	1	1#4
480	7920	0.1200	2	3	2#3
3287	3677	0.1200	1	1	1#1
1137	1751	0.1200	2	5	2#5
3233	3525	0.1200	1	5	1#5
4	654	0.1200	1	2	1#2
275	4519	0.1200	2	3	2#3
6422	7085	0.1200	4	1	1#4
5875	7272	0.1200	3	3	3#3
151	666	0.1200	2	5	2#5
6341	7608	0.1200	1	3	1#3
3340	5782	0.1200	1	4	1#4
332	1114	0.1200	4	5	4#5
1016	9654	0.1200	1	5	1#5
150	666	0.1200	5	5	5#5
2013	2228	0.1200	1	1	1#1
6335	6656	0.1200	5	1	1#5
1634	2861	0.1200	1	4	1#4
315	9267	0.1200	4	5	4#5
2209	5970	0.1200	2	4	2#4
1357	1398	0.1200	3	4	3#4
1260	1878	0.1200	2	2	2#2
880	5006	0.1200	5	1	1#5
2705	7969	0.1200	5	2	2#5
367	6680	0.1200	3	2	2#3
6423	6487	0.1200	2	3	2#3
6036	8486	0.1200	5	2	2#5
5675	8478	0.1200	2	5	2#5
12	371	0.1200	2	2	2#2
6	240	0.1200	5	1	1#5
7432	8095	0.1200	4	1	1#4
3916	4397	0.1200	5	4	4#5
2868	3053	0.1200	1	3	1#3
473	2248	0.1200	3	1	1#3
725	3459	0.1200	1	4	1#4
2776	6714	0.1200	5	1	1#5
71	2905	0.1200	5	3	3#5
2520	2525	0.1200	1	1	1#1
5081	7833	0.1200	5	4	4#5
203	5954	0.1200	3	4	3#4
239	1841	0.1200	2	3	2#3
341	1353	0.1200	4	2	2#4
162	2032	0.1200	3	1	1#3
6726	8790	0.1200	2	5	2#5
2931	3127	0.1200	5	2	2#5
3254	8672	0.1200	3	5	3#5
5007	6880	0.1200	5	4	4#5
441	3713	0.1200	3	3	3#3
710	1193	0.1200	1	3	1#3
2873	2912	0.1200	1	4	1#4
293	7457	0.1200	1	1	1#1
2359	6179	0.1200	4	3	3#4
1026	9777	0.1200	4	5	4#5
1563	4121	0.1200	3	4	3#4
1050	2144	0.1200	2	4	2#4
8412	8661	0.1200	2	4	2#4
6306	6391	0.1200	3	2	2#3
912	7780	0.1200	5	2	2#5
1922	4518	0.1200	5	1	1#5
5970	6754	0.1200	4	2	2#4
5744	6525	0.1200	5	3	3#5
1294	1382	0.1200	2	2	2#2
5041	5677	0.1200	1	3	1#3
2523	8392	0.1200	2	3	2#3
1309	1374	0.1200	1	3	1#3
3383	4317	0.1200	3	1	1#3
1096	6878	0.1200	4	5	4#5
1253	1566	0.1200	5	3	3#5
6	2744	0.1200	5	3	3#5
5318	8439	0.1200	3	5	3#5
1578	6847	0.1200	5	5	5#5
396	1224	0.1200	4	5	4#5
475	1413	0.1200	4	2	2#4
1887	1965	0.1200	2	5	2#5
4975	6162	0.1200	4	4	4#4
338	414	0.1200	5	3	3#5
488	5500	0.1200	3	1	1#3
1142	2084	0.1200	1	3	1#3
578	968	0.1200	3	5	3#5
410	1956	0.1200	1	2	1#2
7585	7897	0.1200	1	5	1#5
1546	3851	0.1200	3	3	3#3
2	509	0.1200	4	1	1#4
8	53	0.1200	3	3	3#3
1721	4078	0.1200	5	1	1#5
1941	4429	0.1200	3	1	1#3
2227	6117	0.1200	2	5	2#5
649	5805	0.1200	5	4	4#5
5492	6123	0.1200	2	1	1#2
684	3896	0.1200	2	4	2#4
2834	7897	0.1200	4	5	4#5
3911	8921	0.1200	5	2	2#5
203	275	0.1200	3	2	2#3
5017	7067	0.1200	1	1	1#1
210	7833	0.1200	5	4	4#5
5371	6945	0.1200	4	4	4#4
3760	8767	0.1200	3	1	1#3
1032	1565	0.1200	3	5	3#5
3048	4111	0.1200	4	1	1#4
5398	8834	0.1200	4	5	4#5
3127	3154	0.1200	2	5	2#5
118	5394	0.1200	3	5	3#5
4883	8440	0.1200	3	4	3#4
1664	2911	0.1200	4	2	2#4
1471	6465	0.1200	5	2	2#5
1820	5567	0.1200	1	5	1#5
392	953	0.1200	3	2	2#3
4731	8481	0.1200	1	1	1#1
1369	1840	0.1200	5	4	4#5
5695	6311	0.1200	3	2	2#3
2669	3172	0.1200	5	1	1#5
783	3907	0.1200	1	1	1#1
6568	7543	0.1200	3	3	3#3
279	1372	0.1200	4	1	1#4
2199	5788	0.1200	4	5	4#5
6426	6543	0.1200	1	3	1#3
7607	8204	0.1200	3	4	3#4
8130	8755	0.1200	5	5	5#5
1994	7285	0.1200	4	1	1#4
5119	6260	0.1200	1	1	1#1
4077	8765	0.1200	1	3	1#3
804	843	0.1200	3	4	3#4
3130	9770	0.1200	2	5	2#5
2501	5029	0.1200	2	5	2#5
1748	2924	0.1200	3	3	3#3
2832	5187	0.1200	3	5	3#5
36	3315	0.1200	5	3	3#5
5746	8243	0.1200	4	2	2#4
733	5647	0.1200	4	4	4#4
205	605	0.1200	2	2	2#2
4522	6361	0.1200	4	5	4#5
1995	7155	0.1200	5	4	4#5
5173	6305	0.1200	4	3	3#4
8862	8969	0.1200	2	3	2#3
1807	6441	0.1200	5	5	5#5
670	2667	0.1200	5	3	3#5
2560	3350	0.1200	3	2	2#3
5045	5119	0.1200	4	1	1#4
401	2887	0.1200	5	4	4#5
386	1945	0.1200	3	2	2#3
1777	4250	0.1200	1	5	1#5
8490	9741	0.1200	1	5	1#5
1436	2942	0.1200	1	3	1#3
990	1062	0.1200	4	3	3#4
3248	5060	0.1200	2	4	2#4
5044	5235	0.1200	4	4	4#4
4105	6617	0.1200	5	4	4#5
3985	6533	0.1200	3	3	3#3
14	497	0.1200	3	5	3#5
68	3814	0.1200	2	4	2#4
1606	4223	0.1200	4	1	1#4
6255	6339	0.1200	1	2	1#2
2891	3075	0.1200	1	4	1#4
3598	7073	0.1200	2	4	2#4
1685	6781	0.1200	3	1	1#3
3149	4479	0.1200	5	2	2#5
7662	7736	0.1200	4	1	1#4
4072	7892	0.1200	5	4	4#5
64	6060	0.1200	1	3	1#3
1279	2378	0.1200	2	4	2#4
1364	1980	0.1200	4	5	4#5
251	6263	0.1200	3	1	1#3
4123	9084	0.1200	4	5	4#5
3301	8314	0.1200	5	3	3#5
1216	4730	0.1200	1	1	1#1
6116	7892	0.1200	1	4	1#4
1400	1474	0.1200	5	4	4#5
599	2924	0.1200	4	3	3#4
1585	3839	0.1200	5	3	3#5
2958	4189	0.1200	4	2	2#4
5113	5774	0.1200	3	5	3#5
2668	3937	0.1200	5	4	4#5
7540	7902	0.1200	1	4	1#4
513	2786	0.1200	5	4	4#5
831	6304	0.1200	2	3	2#3
2170	6389	0.1200	1	1	1#1
1036	3461	0.1200	2	1	1#2
2514	3920	0.1200	1	3	1#3
630	8151	0.1200	2	4	2#4
767	2572	0.1200	1	2	1#2
128	2572	0.1200	5	2	2#5
1486	1644	0.1200	5	3	3#5
6270	8863	0.1200	2	4	2#4
1252	1345	0.1200	3	1	1#3
199	2033	0.1200	2	5	2#5
83	861	0.1200	3	5	3#5
5240	9064	0.1200	3	4	3#4
2820	7815	0.1200	3	5	3#5
3464	4875	0.1200	5	4	4#5
7006	7027	0.1200	1	1	1#1
1100	6020	0.1200	2	4	2#4
6754	8919	0.1200	2	2	2#2
384	9131	0.1200	1	5	1#5
6036	6802	0.1200	5	5	5#5
33	1909	0.1200	5	5	5#5
6256	6606	0.1200	1	3	1#3
547	6765	0.1200	2	3	2#3
1430	3547	0.1200	4	5	4#5
5348	6635	0.1200	5	3	3#5
419	2871	0.1200	5	3	3#5
5395	7904	0.1200	2	4	2#4
5942	5951	0.1200	5	5	5#5
5403	5459	0.1200	1	4	1#4
5247	5366	0.1200	1	5	1#5
402	1241	0.1200	4	1	1#4
64	2871	0.1200	1	3	1#3
1917	8889	0.1200	5	4	4#5
2590	3883	0.1200	2	2	2#2
2514	3149	0.1200	1	5	1#5
2019	3149	0.1200	4	5	4#5
365	3548	0.1200	5	3	3#5
5906	5924	0.1200	2	2	2#2
5017	5021	0.1200	1	1	1#1
172	9378	0.1200	3	1	1#3
2073	8062	0.1200	4	5	4#5
5886	8385	0.1200	4	2	2#4
4454	7904	0.1200	4	4	4#4
3360	4532	0.1200	5	3	3#5
148	2648	0.1200	5	3	3#5
1807	5549	0.1200	5	1	1#5
6270	6319	0.1200	2	2	2#2
6022	6177	0.1200	1	2	1#2
883	2285	0.1200	4	3	3#4
324	3116	0.1200	4	3	3#4
5043	5086	0.1200	2	1	1#2
5306	6275	0.1200	4	1	1#4
7866	7944	0.1200	5	3	3#5
7554	8920	0.1200	5	4	4#5
2057	2457	0.1200	4	2	2#4
53	9497	0.1200	3	4	3#4
2344	7194	0.1200	1	5	1#5
6304	6720	0.1200	3	4	3#4
748	2930	0.1200	3	4	3#4
5982	9378	0.1200	1	1	1#1
746	4378	0.1200	3	2	2#3
103	5059	0.1200	2	3	2#3
667	981	0.1200	4	4	4#4
2628	5050	0.1200	5	5	5#5
4091	4701	0.1200	3	2	2#3
7504	8841	0.1200	4	4	4#4
5002	7777	0.1200	5	2	2#5
258	1039	0.1200	1	4	1#4
602	2163	0.1200	1	5	1#5
6357	9006	0.1200	4	4	4#4
2104	2411	0.1200	3	3	3#3
2582	3133	0.1200	1	3	1#3
1371	4319	0.1200	5	4	4#5
5064	5228	0.1200	4	1	1#4
3887	4494	0.1200	1	3	1#3
1055	4922	0.1200	1	4	1#4
626	2294	0.1200	2	4	2#4
6333	9378	0.1200	4	1	1#4
8443	8791	0.1200	5	2	2#5
